68.438	24.4511	2.39899	0.534824	68.4273	24.4824	2.30293	0.385623	18.7621
70.8264	24.8873	2.44302	0.461874	70.7384	24.8137	2.22347	0.265395	0.107108
70.7981	24.7912	2.27409	0.281827	70.7384	24.8137	2.22347	0.265395	4.82033
72.8992	24.7206	2.00205	-0.198109	72.9675	25.025	2.13584	0.150292	0.60481
72.9553	24.854	2.20629	-0.000600052	72.9675	25.025	2.13584	0.150292	10.3582
75.0037	25.2479	1.9954	0.496598	75.1062	25.1224	2.04114	0.0423626	1.22393
74.9994	25.2027	1.99534	0.433895	75.1062	25.1224	2.04114	0.0423626	1.09971
77.1198	24.9502	1.93644	-0.502504	77.1475	25.1137	1.9408	-0.0566978	3.44594
77.1043	25.0804	1.86294	-0.389015	77.1475	25.1137	1.9408	-0.0566978	10.9046
79.0947	25.016	2.11021	-0.0515284	79.0861	25.0086	1.83649	-0.145607	3.30418
79.0908	24.9923	1.958	-0.167282	79.0861	25.0086	1.83649	-0.145607	2.20824
80.8152	24.8663	1.63258	-0.138488	80.9183	24.8178	1.73008	-0.223536	0.360312
80.901	24.8557	1.66375	-0.195526	80.9183	24.8178	1.73008	-0.223536	8.17062
82.6164	24.6369	1.83177	-0.272412	82.6423	24.5525	1.6235	-0.29012	0.140053
82.5578	24.6993	1.61791	-0.229133	82.6423	24.5525	1.6235	-0.29012	4.25548
84.1699	24.544	1.68938	-0.164257	84.2584	24.2245	1.51869	-0.345444	0.244499
84.2017	24.4591	1.68093	-0.309844	84.2584	24.2245	1.51869	-0.345444	4.94615
85.6473	23.8174	1.27873	-0.698735	85.7688	23.8451	1.41749	-0.390006	0.888409
85.7663	23.794	1.53791	-0.774753	85.7688	23.8451	1.41749	-0.390006	8.00124
86.9535	23.5059	0.873928	-0.260017	87.1776	23.4252	1.32159	-0.424654	3.16142
87.1698	23.4994	1.2531	-0.268723	87.1776	23.4252	1.32159	-0.424654	30.2104
88.808	22.8082	1.80044	-1.04702	88.4904	22.9745	1.23248	-0.450514	3.43513
88.6687	22.851	1.47817	-0.960577	88.4904	22.9745	1.23248	-0.450514	12.7792
89.5179	22.2894	0.440974	-0.343791	89.7145	22.5017	1.15138	-0.468904	4.3622
89.6569	22.3435	0.869424	-0.467488	89.7145	22.5017	1.15138	-0.468904	13.9109
90.5187	21.6832	0.870745	-0.727367	90.858	22.0141	1.07929	-0.481241	0.711634
90.6254	21.8243	1.14304	-0.523785	90.858	22.0141	1.07929	-0.481241	19.944
91.7259	21.1294	1.0765	-0.680243	91.9302	21.5174	1.01698	-0.488964	0.712801
91.799	21.2521	1.09248	-0.587012	91.9302	21.5174	1.01698	-0.488964	20.0266
92.8517	20.9351	1.04042	-0.285309	92.9411	21.016	0.964993	-0.493443	1.29694
92.9612	20.9778	1.04132	-0.240058	92.9411	21.016	0.964993	-0.493443	18.3301
93.501	20.259	0.175534	-0.217413	93.9011	20.513	0.92369	-0.495919	8.51336
93.6666	20.3614	0.803385	-0.50944	93.9011	20.513	0.92369	-0.495919	28.5138
95.2788	19.653	2.30398	-0.487099	94.8209	20.01	0.893308	-0.497439	7.78518
94.9463	19.7208	1.1041	-0.753132	94.8209	20.01	0.893308	-0.497439	58.6276
95.5219	19.6692	-0.030807	0.0131688	95.7116	19.5078	0.87398	-0.498816	6.52678
95.6365	19.5857	0.615379	-0.291415	95.7116	19.5078	0.87398	-0.498816	17.3175
96.2662	19.1736	0.672518	-0.502483	96.5842	19.0065	0.865773	-0.500589	0.360682
96.3728	19.0789	0.873853	-0.706875	96.5842	19.0065	0.865773	-0.500589	12.535
97.5029	18.7073	1.2403	-0.295365	97.45	18.506	0.868716	-0.503009	3.5558
97.4709	18.5451	1.04117	-0.515221	97.45	18.506	0.868716	-0.503009	22.8028
98.2211	18.3608	0.508609	-0.132881	98.3198	18.0049	0.882805	-0.506023	1.48649
98.3025	18.2908	0.763334	-0.2128	98.3198	18.0049	0.882805	-0.506023	5.94938
99.0524	17.4271	0.346611	-0.93384	99.2049	17.503	0.908006	-0.509278	11.022
99.0756	17.4752	0.893558	-0.730447	99.2049	17.503	0.908006	-0.509278	18.2058
99.9894	16.9744	0.927209	-0.390604	100.117	17.0001	0.944242	-0.512134	0.461859
100.112	16.9658	0.947707	-0.370636	100.117	17.0001	0.944242	-0.512134	14.8769
101.199	16.5439	1.26059	-0.358334	101.065	16.497	0.991362	-0.513687	0.361493
101.161	16.5046	1.03072	-0.443969	101.065	16.497	0.991362	-0.513687	2.16049
102.37	16.3786	1.34121	0.0499441	102.063	15.9949	1.04911	-0.512803	2.17359
102.25	16.2196	1.0439	-0.214099	102.063	15.9949	1.04911	-0.512803	26.5358
103.021	15.3956	0.440874	-0.63512	103.119	15.4967	1.11708	-0.508169	7.1387
103.026	15.3765	0.956223	-0.687516	103.119	15.4967	1.11708	-0.508169	31.5495
104.093	15.2396	1.01612	0.0289321	104.244	15.0064	1.19469	-0.498349	3.84142
104.052	15.0924	1.15879	-0.144809	104.244	15.0064	1.19469	-0.498349	17.8903
105.53	14.4756	1.52881	-0.868434	105.447	14.5293	1.28111	-0.481861	5.70843
105.466	14.3398	1.30476	-1.02134	105.447	14.5293	1.28111	-0.481861	17.387
106.817	14.0178	1.11936	-0.252806	106.737	14.0724	1.37529	-0.457255	5.62833
106.76	14.0549	1.30962	-0.242106	106.737	14.0724	1.37529	-0.457255	19.1881
108.086	13.6758	1.35981	-0.307461	108.122	13.644	1.47592	-0.423202	1.01516
108.118	13.6829	1.51648	-0.271304	108.122	13.644	1.47592	-0.423202	0.630283
109.537	13.5697	1.41325	0.00218405	109.606	13.2536	1.58144	-0.378583	0.0639733
109.506	13.4538	1.44727	-0.140004	109.606	13.2536	1.58144	-0.378583	12.3357
111.06	12.6121	1.30141	-1.13221	111.196	12.9118	1.69008	-0.322574	5.16908
111.193	12.72	1.7541	-1.03732	111.196	12.9118	1.69008	-0.322574	16.9027
112.904	12.4594	1.47622	-0.195748	112.893	12.6299	1.7999	-0.254723	5.56372
112.918	12.5416	1.69713	-0.0883367	112.893	12.6299	1.7999	-0.254723	11.8316
114.792	12.5525	2.06242	0.258392	114.699	12.4195	1.90891	-0.175007	0.50419
114.801	12.4887	1.87666	0.105106	114.699	12.4195	1.90891	-0.175007	5.68317
116.686	12.1197	1.81288	-0.465164	116.611	12.2921	2.01507	-0.0838683	2.11566
116.766	12.1163	2.13704	-0.46014	116.611	12.2921	2.01507	-0.0838683	3.54676
118.947	11.9924	2.26829	-0.00187755	118.628	12.2586	2.11648	0.0177712	0.838095
118.915	12.0969	2.13995	0.127811	118.628	12.2586	2.11648	0.0177712	9.59945
120.707	12.2953	1.63802	0.282575	120.743	12.3289	2.21139	0.128528	0.778978
120.811	12.2744	2.08306	0.319741	120.743	12.3289	2.21139	0.128528	6.18159
123.537	12.8239	3.22032	0.864486	122.95	12.5114	2.29835	0.246599	4.9231
123.356	12.8107	2.38817	0.814566	122.95	12.5114	2.29835	0.246599	18.6626
124.929	12.8002	0.804575	0.0952864	125.242	12.8125	2.37624	0.369827	10.678
125.19	12.9025	2.29709	0.431471	125.242	12.8125	2.37624	0.369827	50.2007
127.836	13.3257	2.96503	0.42346	127.609	13.2365	2.44434	0.495787	1.47959
127.714	13.281	2.57032	0.344022	127.609	13.2365	2.44434	0.495787	9.97698
129.958	13.6952	2.15041	0.410489	130.042	13.7853	2.50232	0.621879	0.624419
130.083	13.7186	2.37163	0.459421	130.042	13.7853	2.50232	0.621879	9.97902
132.103	14.5025	1.85762	0.855748	132.53	14.458	2.55028	0.74543	0.945168
132.248	14.4695	2.46957	0.884954	132.53	14.458	2.55028	0.74543	12.1865
135.057	15.0508	3.11255	0.400533	135.066	15.2513	2.58865	0.863795	1.74915
135.031	14.9546	2.68409	0.219986	135.066	15.2513	2.58865	0.863795	11.3648
137.566	16.1967	2.10672	1.46143	137.639	16.1592	2.61821	0.974442	4.63516
137.632	16.2463	2.67522	1.52816	137.639	16.1592	2.61821	0.974442	9.098
140.332	17.0212	2.56397	0.58842	140.242	17.1733	2.63994	1.07503	2.35853
140.35	17.1315	2.77357	0.730075	140.242	17.1733	2.63994	1.07503	11.4681
142.896	17.9879	2.51086	0.799549	142.868	18.2829	2.65497	1.16346	0.595465
142.839	18.0141	2.71691	0.827139	142.868	18.2829	2.65497	1.16346	7.56748
145.396	19.1564	2.51655	1.22852	145.51	19.4754	2.66445	1.23795	0.526751
145.53	19.2052	2.7644	1.33565	145.51	19.4754	2.66445	1.23795	12.9165
148.249	20.4769	2.77913	1.32393	148.163	20.7364	2.66951	1.29702	0.0670151
148.216	20.5573	2.61779	1.45926	148.163	20.7364	2.66951	1.29702	8.50773
150.687	22.1144	2.44829	1.68728	150.825	22.0502	2.67111	1.33953	0.00227579
150.699	22.065	2.73429	1.50146	150.825	22.0502	2.67111	1.33953	5.4003
153.422	23.4905	2.82656	1.34887	153.491	23.3999	2.66999	1.3647	0.00168147
153.411	23.3917	2.68575	1.24903	153.491	23.3999	2.66999	1.3647	12.1687
156.046	24.805	2.69514	1.47996	156.159	24.7682	2.66666	1.37208	0.156113
156.023	24.8485	2.47806	1.58142	156.159	24.7682	2.66666	1.37208	3.10107
158.889	26.0349	3.09951	1.05479	158.827	26.1372	2.66127	1.36157	2.31108
158.909	26.0514	2.94821	1.0969	158.827	26.1372	2.66127	1.36157	3.41935
161.426	27.4234	2.34059	1.35829	161.493	27.4891	2.65371	1.33344	1.3136
161.48	27.4938	2.5069	1.46768	161.493	27.4891	2.65371	1.33344	7.16294
163.638	28.7752	1.98778	1.21954	164.155	28.8064	2.64354	1.28825	1.00621
163.835	28.88	2.56527	1.37071	164.155	28.8064	2.64354	1.28825	29.5463
166.808	30.2023	3.41612	1.23648	166.809	30.0721	2.63006	1.22694	1.8314
166.717	30.1143	2.76254	1.20652	166.809	30.0721	2.63006	1.22694	15.5393
169.109	31.3735	2.25839	1.25829	169.452	31.2706	2.61238	1.15075	0.709394
169.185	31.2867	2.58749	1.14871	169.452	31.2706	2.61238	1.15075	16.1459
172.156	32.3385	3.38012	0.950941	172.079	32.3873	2.58945	1.06126	1.72042
172.101	32.3691	2.82052	1.01798	172.079	32.3873	2.58945	1.06126	10.8449
174.65	33.4625	2.49991	1.12009	174.685	33.4095	2.56021	0.960341	0.319479
174.614	33.5209	2.45507	1.19324	174.685	33.4095	2.56021	0.960341	6.80831
177.033	34.2103	2.36118	0.559696	177.261	34.3262	2.52363	0.850119	1.05392
177.083	34.1699	2.46522	0.503062	177.261	34.3262	2.52363	0.850119	4.89458
180.119	35.1308	3.39178	1.28618	179.799	35.1289	2.47883	0.732949	4.96161
179.904	35.1649	2.40532	1.29184	179.799	35.1289	2.47883	0.732949	29.5957
182.592	35.7664	2.60402	0.418199	182.292	35.8114	2.42515	0.611338	3.32151
182.441	35.8118	2.39551	0.538824	182.292	35.8114	2.42515	0.611338	22.1196
184.733	36.5106	2.32678	0.727384	184.73	36.37	2.36226	0.487877	0.303985
184.737	36.4675	2.16472	0.648091	184.73	36.37	2.36226	0.487877	4.23826
186.943	36.9438	2.30589	0.424012	187.103	36.804	2.29017	0.365145	0.208538
187.047	36.9546	2.41056	0.405943	187.103	36.804	2.29017	0.365145	8.26999
189.462	37.4027	2.52783	0.435956	189.401	37.1147	2.20928	0.245623	0.102936
189.505	37.3545	2.27469	0.321546	189.401	37.1147	2.20928	0.245623	10.3323
191.735	37.564	2.295	0.141361	191.615	37.3064	2.12037	0.131591	0.0102908
191.697	37.5066	2.16136	0.0543835	191.615	37.3064	2.12037	0.131591	5.73316
193.485	37.2831	1.59412	-0.291926	193.738	37.3853	2.02462	0.0250452	1.10218
193.549	37.3118	1.99751	-0.242804	193.738	37.3853	2.02462	0.0250452	3.82854
195.968	37.3884	2.785	0.35298	195.762	37.3598	1.92349	-0.072386	3.32866
195.752	37.3879	1.95458	0.180353	195.762	37.3598	1.92349	-0.072386	23.9265
197.721	37.7258	2.05611	0.485765	197.683	37.2395	1.81869	-0.159495	0.114289
197.653	37.6721	1.86867	0.376086	197.683	37.2395	1.81869	-0.159495	6.74249
199.304	37.3081	1.29706	-0.364942	199.497	37.0353	1.71212	-0.235529	4.07098
199.348	37.3318	1.63603	-0.342894	199.497	37.0353	1.71212	-0.235529	2.28928
201.52	36.9912	2.67436	-0.393776	201.203	36.7587	1.6057	-0.300201	4.03965
201.28	37.0027	1.82398	-0.597795	201.203	36.7587	1.6057	-0.300201	33.586
202.962	36.4494	1.62881	-0.700044	202.801	36.4212	1.50137	-0.353671	0.453006
202.886	36.5219	1.42627	-0.603798	202.801	36.4212	1.50137	-0.353671	17.007
203.999	36.1832	0.906707	-0.335951	204.294	36.0343	1.40095	-0.396497	1.48475
204.034	36.1734	1.37801	-0.353695	204.294	36.0343	1.40095	-0.396497	14.4068
