7.37685	-5.25775	1.42876	-2.54186	7.4	-5.3	0.908194	-2.7246	34.0443
7.53517	-5.54215	1.42965	-2.49609	7.55	-5.55	1.81974	-1.81974	3.40284
7.67169	-5.79728	1.38767	-2.37821	7.7	-5.8	0.90983	-2.72951	4.56559
7.86623	-6.09886	1.7171	-2.72269	7.85	-6.1	1.9986	-2.9979	57.7122
8.04355	-6.35698	1.64659	-2.47243	8.05	-6.35	1.81738	-1.81739	20.0122
8.19488	-6.6025	1.57645	-2.32251	8.2	-6.6	0.909293	-2.72787	8.59973
8.35485	-6.85382	1.597	-2.31303	8.35	-6.85	1.81994	-1.81993	2.44611
8.49644	-7.08845	1.55176	-2.26952	8.5	-7.1	1.00006	-3.00018	5.39477
8.67125	-7.37661	1.73464	-2.61872	8.65	-7.4	1.99807	-2.99712	47.6982
8.79586	-7.62633	1.41894	-2.3408	8.8	-7.65	0.909955	-1.8199	61.2435
8.93245	-7.89859	1.40469	-2.48987	8.9	-7.9	0.999086	-2.9973	10.5082
9.0067	-8.12105	1.11105	-2.24617	9	-8.15	0.909309	-1.8186	49.179
9.13616	-8.40536	1.14762	-2.5126	9.1	-8.4	1.0004	-3.00119	18.4825
9.21546	-8.6528	0.918817	-2.35238	9.2	-8.65	0.909508	-1.819	25.1518
9.39592	-9.01892	1.31983	-3.1724	9.35	-8.95	1.99965	-3.99928	234.89
9.49302	-9.27198	1.08708	-2.79234	9.5	-9.25	0.999584	-1.99917	52.1738
9.5677	-9.51697	0.927777	-2.6284	9.55	-9.5	0	-3.00023	14.5961
9.66382	-9.82022	0.902472	-2.8429	9.6	-9.8	0.999005	-2.997	11.8815
9.71036	-10.0715	0.68452	-2.59388	9.7	-10.05	0.909855	-1.81969	29.5575
9.7992	-10.3535	0.646815	-2.61091	9.75	-10.3	0	-3.00065	4.28484
9.85505	-10.6411	0.600078	-2.77456	9.8	-10.6	0.90817	-2.72451	10.683
9.88713	-10.9243	0.410105	-2.61261	9.85	-10.9	0	-2.73074	15.2318
9.90734	-11.2142	0.28226	-2.71886	9.85	-11.2	0	-2.99965	5.32561
9.90128	-11.5225	0.0824164	-2.87602	9.85	-11.5	0	-2.99843	16.9276
9.82499	-11.7606	-0.273037	-2.45189	9.8	-11.75	-1.0003	-2.00061	118.563
9.77136	-12.0242	-0.476308	-2.55193	9.7	-12	-1.0004	-3.00119	7.4256
9.67503	-12.2775	-0.763098	-2.40746	9.6	-12.25	-0.999885	-1.99981	33.5232
9.51231	-12.4783	-1.10159	-2.12391	9.45	-12.45	-1.99803	-1.99805	77.9333
9.37044	-12.7137	-1.36769	-2.08925	9.3	-12.65	-0.909773	-1.81953	3.5296
9.12579	-12.8858	-1.78828	-1.66189	9.05	-12.85	-3.99257	-1.99629	159.177
8.84755	-13.0635	-2.29163	-1.47423	8.75	-13	-1.8213	-0.910651	38.1922
8.56387	-13.1834	-2.58673	-1.07809	8.5	-13.1	-2.997	-0.999005	13.5537
8.25442	-13.226	-2.80568	-0.526338	8.2	-13.15	-2.72741	0	30.6136
7.93838	-13.2395	-2.81882	-0.0627253	7.9	-13.15	-2.72986	0	5.44233
7.68829	-13.3091	-2.5227	0.0530369	7.6	-13.2	-2.9979	-0.999304	100.299
7.37182	-13.3029	-2.68288	0.314691	7.3	-13.25	-2.72846	0	25.4023
7.03456	-13.2071	-2.86252	0.796657	7	-13.2	-2.99784	0.999284	29.2501
6.7427	-13.1418	-2.72778	1.04578	6.7	-13.1	-2.72787	0.909275	7.44949
6.4586	-13.1058	-2.40811	0.991306	6.4	-13.05	-2.72678	0	90.1673
6.16038	-13.0268	-2.4147	1.12206	6.1	-13	-2.72966	0.909888	26.5502
5.83326	-12.8525	-2.73635	1.64206	5.8	-12.85	-2.99777	1.99851	69.7455
5.58229	-12.7279	-2.31162	1.51876	5.55	-12.7	-1.81798	0.908995	70.1387
5.30512	-12.5247	-2.32771	1.86516	5.3	-12.55	-2.72627	1.81753	11.1663
5.05147	-12.348	-2.14573	1.90659	5.05	-12.35	-1.8199	1.81989	12.0732
4.81671	-12.1244	-2.03981	2.10013	4.85	-12.15	-1.99928	1.99929	3.89011
4.6454	-11.8752	-1.74006	2.31797	4.7	-11.9	-0.908236	2.72471	13.8183
4.55003	-11.6308	-1.14457	2.16069	4.6	-11.65	-0.909847	1.81971	68.9664
4.41011	-11.274	-1.105	3.10001	4.5	-11.35	-1.0008	4.0032	200.948
4.39411	-11.0065	-0.439393	2.61379	4.45	-11.05	0	1.81614	131.139
4.38684	-10.6963	-0.018589	2.75093	4.45	-10.8	0	2.72555	10.6193
4.4008	-10.4107	0.308676	2.75297	4.45	-10.5	0	2.729	5.21925
4.46164	-10.1155	0.681607	2.72151	4.5	-10.2	0.908962	2.72687	2.4533
4.55744	-9.81397	1.04697	2.73203	4.6	-9.9	0.909756	2.72927	8.95563
4.64821	-9.48252	1.2705	2.76578	4.7	-9.6	0.90859	2.72578	32.5839
4.80262	-9.20979	1.53833	2.57143	4.85	-9.3	1.81967	2.72952	5.98873
4.96187	-8.95968	1.7261	2.33948	5	-9.05	0.999884	1.99977	2.84739
5.12392	-8.71953	1.83296	2.19466	5.15	-8.8	1.81805	2.72708	26.1433
5.33308	-8.49958	2.05412	2.03018	5.35	-8.55	1.99956	1.99957	1.01128
5.50368	-8.31109	1.96614	1.75977	5.5	-8.35	0.909045	1.81807	38.782
5.68755	-8.07725	2.00065	1.70748	5.7	-8.1	2.72608	2.72608	34.9331
5.91582	-7.84143	2.18995	1.76359	5.95	-7.85	1.81801	1.81801	23.9325
6.12847	-7.62009	2.1736	1.71482	6.15	-7.65	1.81798	1.81798	21.3528
6.3518	-7.41751	2.17901	1.6578	6.35	-7.45	1.82027	1.82027	11.2675
6.59517	-7.23523	2.35353	1.58296	6.6	-7.25	2.99862	1.99908	8.22769
6.76103	-7.00742	2.09408	1.60395	6.8	-7.05	0.908005	1.816	83.1774
7.01797	-6.85734	2.21524	1.49054	7	-6.85	2.72856	1.81904	6.17353
7.23233	-6.64358	2.13563	1.58677	7.25	-6.65	1.8202	1.8202	47.0625
7.52554	-6.52805	2.44751	1.40818	7.5	-6.5	2.99964	0.999884	66.0428
7.74759	-6.38982	2.32127	1.25775	7.75	-6.4	1.81709	0.908549	9.18341
7.99507	-6.25398	2.29961	1.17548	8	-6.25	2.72931	1.81954	2.47143
8.21181	-6.0551	2.25607	1.35588	8.25	-6.05	1.99977	1.99976	64.0228
8.50443	-5.91179	2.57185	1.37732	8.5	-5.9	2.72796	0.909326	29.3962
8.72814	-5.72246	2.29175	1.41674	8.75	-5.75	1.81776	1.81775	51.2242
8.94317	-5.55706	2.14383	1.44	8.95	-5.55	1.99657	1.99656	18.796
9.20879	-5.40333	2.42209	1.476	9.2	-5.4	2.72728	0.909094	40.6511
9.40667	-5.22111	2.09653	1.45569	9.45	-5.25	1.81816	1.81815	44.378
9.61249	-5.06761	1.90725	1.41124	9.65	-5.05	1.82036	1.82036	17.4816
9.82548	-4.85791	1.89721	1.63789	9.85	-4.85	1.81578	1.81577	34.5751
10.0221	-4.59859	1.84807	1.97503	10.05	-4.6	1.82039	2.7306	48.6836
10.2247	-4.31214	1.81811	2.3301	10.25	-4.3	1.81769	2.72652	28.1238
10.4791	-4.07462	1.92333	2.37489	10.45	-4.05	1.81792	1.81792	22.7942
10.6848	-3.8314	1.81135	2.34621	10.65	-3.85	1.81903	1.81904	2.7812
10.8037	-3.59034	1.41511	2.21816	10.8	-3.6	0.909773	2.72931	46.0365
11.0042	-3.33593	1.57486	2.42153	10.95	-3.3	1.99953	2.99928	40.4004
11.1191	-3.01853	1.32494	2.68801	11.1	-3	0.907725	2.72317	49.6524
11.2333	-2.70611	1.12276	2.78459	11.2	-2.7	0.908929	2.72678	3.7707
11.1871	-2.37409	0.398602	2.73979	11.2	-2.4	-0.909276	2.72782	224.25
11.3234	-2.11677	0.564533	2.55969	11.25	-2.1	1.81915	2.72871	209.131
11.3549	-1.81298	0.35451	2.67524	11.35	-1.8	0	2.73035	7.1671
11.2857	-1.48763	-0.106125	2.84584	11.3	-1.5	-0.999165	2.99748	79.2667
11.2131	-1.221	-0.468069	2.66021	11.2	-1.25	-0.909822	1.81964	25.998
11.0318	-0.935119	-1.10895	2.63574	11.05	-0.95	-1.99817	3.99632	123.985
10.9316	-0.670643	-1.23086	2.44232	10.9	-0.649999	-0.908549	1.8171	17.8065
10.7592	-0.423343	-1.59836	2.25359	10.75	-0.45	-1.8174	1.81738	12.4455
10.4753	-0.216971	-2.25082	1.95085	10.5	-0.25	-2.72796	1.81864	101.647
10.2765	-0.0624763	-2.15883	1.41881	10.25	-0.0999996	-1.81964	0.909826	37.6552
9.98772	0.0325604	-2.40612	0.938436	10	9.49949e-07	-2.73049	0.910169	27.4384
9.68438	0.0813202	-2.57419	0.4289	9.7	0.0500011	-2.72439	0	16.4683
9.38303	0.110493	-2.69203	0.022978	9.4	0.100001	-2.72773	0.90923	1.96524
9.11467	0.159427	-2.67941	-0.118903	9.1	0.2	-2.72652	0.908843	57.2701
8.90609	0.201396	-2.23768	-0.172525	8.85	0.25	-1.81847	0	101.825
8.55745	0.220425	-2.85303	-0.289052	8.55	0.25	-3.6326	0	164.006
8.24005	0.220245	-2.73865	-0.361851	8.2	0.25	-2.72841	0	34.9293
7.93536	0.194483	-2.63419	-0.475093	7.9	0.2	-2.72708	-0.909025	13.5932
7.65146	0.108443	-2.64714	-0.782739	7.6	0.100001	-2.73169	-0.910554	10.3442
7.32383	0.0319673	-2.80114	-0.953665	7.3	0.0500011	-2.99789	0	24.7934
7.11608	-0.0557972	-2.28173	-0.967937	7.05	-0.0499995	-1.81811	-1.81813	57.2171
6.8776	-0.221813	-2.12555	-1.31748	6.85	-0.25	-1.81646	-1.81646	61.9144
6.65982	-0.425699	-1.93783	-1.70377	6.65	-0.45	-1.81901	-1.819	56.1194
6.4877	-0.706854	-1.54749	-2.23104	6.5	-0.749999	-0.909789	-3.63914	196.595
6.30214	-1.05134	-1.32783	-3.04671	6.4	-1.1	-1.0002	-3.00061	138.555
6.21525	-1.33696	-0.865388	-3.01488	6.3	-1.35	-1.00035	-2.00072	17.1213
6.21985	-1.61948	-0.245417	-2.88313	6.25	-1.6	0	-2.99288	36.2152
6.29156	-1.90923	0.369284	-2.72895	6.3	-1.9	0.909739	-2.72921	34.7529
6.31869	-2.18583	0.658583	-2.47759	6.35	-2.2	0	-2.72782	42.5184
6.30193	-2.49312	0.797611	-2.63864	6.35	-2.55	0	-3.63689	120.279
6.35576	-2.8405	1.06073	-2.94118	6.4	-2.9	0.908854	-2.72658	78.1268
6.43744	-3.15887	1.212	-2.8064	6.5	-3.2	0.908863	-2.72658	23.3739
6.56044	-3.45316	1.35188	-2.56816	6.6	-3.5	0.908714	-2.72613	18.0296
6.67199	-3.7611	1.42886	-2.5852	6.7	-3.8	0.909565	-2.72871	50.5438
6.77207	-4.05333	1.39003	-2.51112	6.8	-4.1	0.908566	-2.72568	52.7153
6.95851	-4.37828	1.66283	-2.68778	6.95	-4.4	1.81821	-2.72732	26.2533
7.09208	-4.66556	1.59047	-2.54235	7.1	-4.7	0.91085	-2.73253	29.7286
7.21419	-4.92811	1.4629	-2.38527	7.2	-4.95	1.00033	-2.00068	36.9684
7.38472	-5.20075	1.76401	-2.629	7.35	-5.2	1.9976	-2.9964	44.1264
7.49291	-5.42924	1.46886	-2.25118	7.5	-5.45	0.908252	-1.8165	77.4797
7.64338	-5.69355	1.61393	-2.41135	7.65	-5.7	1.81785	-2.72677	25.9586
7.76812	-5.92794	1.3456	-2.08568	7.8	-5.95	0.909078	-1.81815	58.5424
7.94648	-6.18322	1.57261	-2.27425	7.95	-6.2	1.8197	-2.72955	21.3817
8.14612	-6.46627	1.7304	-2.41388	8.15	-6.5	1.8187	-2.72807	10.4742
8.27467	-6.70579	1.42601	-2.13301	8.3	-6.75	0.908979	-1.81795	57.6433
8.39355	-6.9655	1.3563	-2.25797	8.4	-7	0.909094	-2.72732	26.8632
8.56277	-7.2593	1.49248	-2.54557	8.55	-7.3	1.81751	-2.72628	24.3032
8.68593	-7.52732	1.21797	-2.32647	8.7	-7.55	0.908615	-1.81723	45.6802
8.85306	-7.8048	1.39888	-2.55636	8.85	-7.8	1.8215	-2.73224	29.1379
9.00467	-8.10746	1.37913	-2.68701	9	-8.1	0.999025	-2.99707	8.14183
9.08963	-8.34449	1.04675	-2.32446	9.1	-8.35	0.908285	-1.81657	69.7757
9.22219	-8.60724	1.09117	-2.41575	9.2	-8.6	0.91012	-2.73036	5.54031
9.32788	-8.90039	1.02942	-2.56458	9.3	-8.9	0.909524	-2.72856	8.16013
9.43356	-9.19923	1.00855	-2.7575	9.4	-9.2	0.999066	-2.99725	8.65654
9.52376	-9.48933	0.912076	-2.77885	9.5	-9.5	0.909706	-2.7291	1.13075
9.61277	-9.78947	0.853683	-2.86274	9.6	-9.8	1.00048	-3.00143	1.51196
9.67825	-10.0422	0.734612	-2.71268	9.7	-10.05	0.998785	-1.99755	9.09292
9.73151	-10.2881	0.560939	-2.4433	9.75	-10.3	0	-2.72851	27.2389
9.81075	-10.6067	0.552805	-2.70182	9.8	-10.6	0.909012	-2.72704	16.4468
9.83679	-10.8885	0.372456	-2.642	9.85	-10.9	0	-3.00318	10.8416
9.85667	-11.1563	0.276297	-2.72563	9.85	-11.2	0	-3.00013	4.61359
9.8528	-11.4702	0.0973514	-2.9421	9.85	-11.5	0	-2.99592	19.8577
9.78772	-11.7026	-0.211379	-2.42925	9.8	-11.75	-0.908731	-1.81746	109.452
9.73024	-11.9998	-0.462505	-2.47776	9.7	-12	-0.909591	-2.72875	14.8389
9.63149	-12.3024	-0.765172	-2.57878	9.6	-12.3	-0.908879	-2.72667	16.0847
9.46045	-12.541	-1.12294	-2.26206	9.45	-12.55	-1.82006	-1.82006	66.0648
9.24269	-12.7268	-1.50487	-1.88666	9.2	-12.75	-3.00047	-2.00033	108.172
8.99056	-12.9054	-1.96073	-1.65054	8.95	-12.9	-1.81543	-0.907707	54.287
8.73955	-13.0841	-2.25818	-1.43747	8.7	-13.05	-2.73134	-1.82089	4.6877
8.38883	-13.1399	-2.75207	-0.822573	8.4	-13.15	-2.99683	0	140.689
8.13162	-13.2161	-2.63008	-0.509053	8.1	-13.2	-2.72707	-0.909028	30.9064
7.81624	-13.2841	-2.83018	-0.171634	7.8	-13.25	-2.7295	0	8.22858
7.52138	-13.3015	-2.80703	0.150681	7.5	-13.25	-2.99994	0	4.0089
7.21337	-13.2363	-2.83834	0.636756	7.2	-13.2	-2.72698	0.908995	8.48801
6.89193	-13.1741	-2.72599	0.905008	6.85	-13.15	-3.63709	0	18.639
6.556	-13.1145	-2.86618	1.15588	6.5	-13.1	-3.0006	1.00018	33.7401
6.30327	-13.1101	-2.34346	0.923765	6.25	-13.05	-1.81729	0	179.433
6.01163	-12.9614	-2.47483	1.34749	6	-12.95	-2.72861	1.81906	24.8935
5.74754	-12.8378	-2.35482	1.48824	5.7	-12.8	-2.99988	0.999964	8.3283
5.50052	-12.7436	-2.20676	1.43091	5.45	-12.7	-2.00001	1	46.5744
5.27392	-12.5731	-2.16041	1.69341	5.25	-12.55	-1.99732	1.99733	4.44408
5.06333	-12.4066	-1.99869	1.8394	5.05	-12.35	-1.8206	1.82059	3.74262
4.85407	-12.1334	-1.94549	2.40472	4.85	-12.1	-1.9998	2.99969	61.9268
4.692	-11.9118	-1.56672	2.30504	4.7	-11.85	-1.00002	2.00003	29.5731
4.55533	-11.6275	-1.33909	2.67338	4.6	-11.6	-0.998955	2.99688	23.7195
4.46493	-11.3032	-0.92923	2.94097	4.5	-11.3	-1.00106	3.00319	26.1769
4.42098	-11.0632	-0.462778	2.5148	4.45	-11.05	0	1.8168	75.4001
4.40029	-10.7529	-0.103214	2.74101	4.45	-10.8	0	3.00139	14.5078
4.42961	-10.5297	0.247817	2.40085	4.45	-10.55	0	2.00041	37.4556
4.46875	-10.2619	0.565994	2.49373	4.5	-10.3	0.999584	2.99875	6.00004
4.53849	-9.95707	0.91175	2.69291	4.55	-10	0	2.72717	28.8785
4.64307	-9.67515	1.18179	2.52413	4.65	-9.7	1.8193	2.72895	2.15969
4.76739	-9.33149	1.51955	2.75995	4.8	-9.4	1.00006	3.00019	55.8333
4.95157	-9.12847	1.77886	2.3361	4.95	-9.15	2.00004	2.00005	26.1153
5.07713	-8.84127	1.83205	2.3818	5.1	-8.9	0.999704	2.99911	109.439
5.2673	-8.65877	1.90785	1.99438	5.25	-8.65	1.81848	1.81849	18.6599
5.42539	-8.3704	1.98064	2.08331	5.45	-8.4	2.00068	3.00103	91.2898
5.63444	-8.15497	2.17241	1.96445	5.65	-8.15	1.99952	1.99953	2.90084
5.79661	-7.91801	2.08164	1.92153	5.8	-7.95	0.999944	1.99989	58.8212
5.96531	-7.72728	2.0004	1.75623	5.95	-7.75	1.99772	1.99772	17.933
6.15947	-7.53813	2.01023	1.66303	6.15	-7.55	1.8199	1.8199	7.10369
6.39674	-7.35729	2.24412	1.58129	6.4	-7.35	2.99605	1.99736	20.0359
6.64935	-7.2073	2.37549	1.43192	6.65	-7.2	1.8206	0.910303	1.55918
6.83404	-7.02465	2.15692	1.35824	6.85	-7.05	1.99848	1.99848	52.6442
7.09381	-6.87918	2.35124	1.33144	7.1	-6.85	2.72688	1.81792	6.91723
7.32586	-6.66221	2.28419	1.48125	7.35	-6.65	1.81821	1.81821	75.3939
7.56234	-6.51181	2.23489	1.36464	7.55	-6.5	1.81726	0.908632	2.54958
7.83712	-6.41427	2.35034	1.15312	7.8	-6.4	2.72951	0.909839	25.21
8.02405	-6.2351	2.17151	1.20608	8.05	-6.25	2.00047	2.00048	50.5125
8.27869	-6.06579	2.35215	1.35347	8.3	-6.05	2.72702	1.81801	21.4989
8.51692	-5.90348	2.3347	1.39172	8.55	-5.9	2.00127	1.00064	5.65085
8.78879	-5.76834	2.50648	1.40297	8.8	-5.75	2.99963	1.99976	8.79416
9.03092	-5.569	2.43846	1.6202	9.05	-5.55	1.99699	1.997	56.9012
9.24381	-5.35479	2.26755	1.73926	9.25	-5.35	1.8166	1.81659	26.3394
9.45638	-5.14258	2.10302	1.79559	9.45	-5.15	1.8222	1.82219	11.3923
9.67289	-5.01087	2.03209	1.60118	9.65	-5	1.99604	0.998028	32.704
9.85078	-4.84226	1.83877	1.57178	9.85	-4.85	1.81895	1.81894	14.6973
10.0354	-4.62887	1.74212	1.72669	10.05	-4.6	1.81966	2.72951	25.1019
10.2354	-4.38485	1.79268	1.99909	10.25	-4.35	1.81908	1.81907	18.8795
10.4406	-4.13629	1.79624	2.23835	10.45	-4.1	2.00061	3.0009	13.549
10.6784	-3.88347	1.98207	2.47743	10.65	-3.85	1.99963	1.99964	30.27
10.7759	-3.59385	1.50477	2.58964	10.8	-3.6	0.999844	2.99952	86.8089
10.9775	-3.35898	1.61175	2.58824	10.95	-3.35	2.00065	2.00064	45.7723
11.0692	-3.08614	1.27404	2.61521	11.1	-3.1	0.998546	2.99563	38.7706
11.1115	-2.78613	0.816613	2.66695	11.15	-2.8	0	2.73104	97.0275
11.1408	-2.52694	0.468403	2.49239	11.15	-2.55	0	1.81785	29.6837
11.2701	-2.28151	0.60992	2.4525	11.25	-2.25	1.99733	3.99465	166.181
11.3189	-1.95655	0.459407	2.79605	11.35	-1.95	0	1.81854	32.0459
11.3566	-1.67662	0.263197	2.67868	11.35	-1.7	0	2.72762	5.69846
11.284	-1.38099	-0.201577	2.64757	11.3	-1.4	-0.908846	2.72653	80.2255
11.1448	-1.0851	-0.770694	2.62822	11.15	-1.1	-1.82014	2.73021	103.246
11.0224	-0.801577	-1.12281	2.59585	11	-0.799999	-1.00036	3.00107	5.30249
10.8316	-0.506561	-1.68035	2.68228	10.85	-0.5	-2.00003	3.00006	46.5286
10.651	-0.280798	-1.85464	2.25257	10.65	-0.3	-1.81779	0.908892	15.8507
10.3788	-0.114059	-2.33373	1.7947	10.4	-0.15	-3.00061	2.00041	82.0165
10.1529	-0.0298035	-2.19244	1.13128	10.15	-0.0499992	-1.99645	0	69.2578
9.89822	0.0307888	-2.39022	0.661364	9.9	9.49949e-07	-2.73175	0.910584	35.0665
9.59633	0.0848427	-2.72468	0.285576	9.6	0.100001	-2.99544	0.998471	18.4566
9.37341	0.133739	-2.36414	0.0545921	9.35	0.15	-1.81963	0	69.1583
9.09947	0.171114	-2.63004	-0.116492	9.1	0.2	-3.00059	1.0002	57.0068
8.83719	0.210333	-2.71328	-0.171777	8.8	0.25	-2.99995	0	73.991
8.55123	0.22124	-2.7444	-0.28297	8.5	0.25	-2.99323	0	31.5733
8.27574	0.218178	-2.63991	-0.377451	8.2	0.25	-2.73233	0	25.7236
7.98325	0.189271	-2.70204	-0.522894	7.9	0.2	-3.00234	-1.00078	12.8442
7.66296	0.138454	-2.86035	-0.695204	7.6	0.15	-2.99599	0	19.4015
7.43671	0.0824649	-2.33771	-0.712064	7.35	0.100001	-1.81801	-0.908998	67.0344
7.15836	-0.0315571	-2.51549	-1.04085	7.1	-0.0499995	-2.72495	-1.81664	26.6099
6.9897	-0.218736	-1.86435	-1.30387	6.9	-0.25	-0.910634	-1.82126	230.624
6.66285	-0.428658	-2.34607	-2.00939	6.7	-0.45	-2.99641	-1.99759	166.446
6.49008	-0.696223	-1.79414	-2.35648	6.5	-0.7	-0.909955	-2.72986	113.516
6.36472	-0.981029	-1.31761	-2.6478	6.4	-1	-0.999224	-2.99766	38.4456
6.21195	-1.28549	-1.02666	-2.94773	6.3	-1.3	-0.908722	-2.72618	7.99018
6.28789	-1.60406	-0.152396	-2.81252	6.3	-1.6	0.910485	-2.73144	148.478
6.29269	-1.88056	0.277493	-2.67071	6.35	-1.9	0	-2.99515	5.55921
6.29488	-2.16722	0.550837	-2.65345	6.35	-2.2	0	-2.72856	36.2327
6.36749	-2.49379	0.964135	-2.79499	6.4	-2.5	0.908227	-2.7247	21.6041
6.37289	-2.75524	0.897924	-2.35727	6.45	-2.8	0	-2.72732	132.455
6.43986	-3.08158	1.16741	-2.72765	6.5	-3.15	0.909078	-3.6363	97.6163
6.50622	-3.41811	1.18222	-2.83586	6.6	-3.5	0.910038	-2.7301	94.838
6.59672	-3.73365	1.18968	-2.73135	6.7	-3.8	0.908095	-2.7243	37.9704
6.68952	-4.01794	1.16514	-2.52328	6.8	-4.1	0.910949	-2.73284	28.832
6.77824	-4.2615	1.09242	-2.27076	6.9	-4.35	0.999834	-1.99968	35.2344
6.939	-4.53594	1.43032	-2.51529	7.05	-4.6	1.99653	-2.99479	39.9612
7.06379	-4.75806	1.39269	-2.24581	7.2	-4.85	1.00098	-2.00196	20.0166
7.19781	-5.00779	1.399	-2.20856	7.3	-5.1	0.90969	-2.72906	16.1394
7.37857	-5.30699	1.72828	-2.59424	7.45	-5.4	1.99976	-2.99964	70.2663
7.49811	-5.54951	1.49119	-2.34893	7.6	-5.65	1.00038	-2.00076	58.3129
7.66516	-5.82192	1.63338	-2.48291	7.75	-5.9	1.81659	-2.7249	10.978
7.80125	-6.0565	1.38513	-2.1157	7.9	-6.15	0.909251	-1.81851	58.1397
7.98727	-6.3015	1.53195	-2.14496	8.05	-6.35	1.81576	-1.81577	6.99819
8.2049	-6.56057	1.76731	-2.22647	8.25	-6.6	1.8218	-2.73269	16.3387
8.36552	-6.82884	1.62002	-2.20053	8.4	-6.9	0.907987	-2.72401	36.8825
8.49732	-7.12412	1.45655	-2.35953	8.5	-7.2	0.910054	-2.73014	67.2959
8.64422	-7.40544	1.41882	-2.49748	8.65	-7.45	1.99827	-1.99828	11.6377
8.77276	-7.6729	1.32309	-2.51611	8.8	-7.7	0.909061	-2.72717	4.12623
8.89586	-7.95687	1.20292	-2.53381	8.9	-8	0.908945	-2.72688	5.33333
9.0248	-8.23166	1.14265	-2.52224	9.05	-8.25	1.82026	-1.82027	0.353003
9.17399	-8.50015	1.25739	-2.63662	9.2	-8.5	0.999884	-2.99963	17.505
9.28947	-8.76442	1.21403	-2.66731	9.3	-8.8	0.999284	-2.99783	0.88575
9.37821	-9.02252	0.965618	-2.42695	9.4	-9.05	0.909209	-1.81844	40.6788
9.48029	-9.29855	0.929862	-2.50949	9.5	-9.3	0.908483	-2.72543	1.36031
9.59736	-9.59379	0.921214	-2.59598	9.6	-9.6	0.909756	-2.72927	3.12518
9.71906	-9.91183	0.946319	-2.79584	9.7	-9.9	0.998626	-2.99586	13.4383
9.76441	-10.175	0.68364	-2.56109	9.75	-10.2	0	-2.72857	37.5421
9.82884	-10.48	0.612982	-2.72858	9.8	-10.5	0.909773	-2.7293	6.62341
9.85275	-10.7704	0.381055	-2.60293	9.85	-10.8	0	-2.72846	20.5499
9.86429	-11.0761	0.196198	-2.67859	9.85	-11.1	0	-2.72748	7.63341
9.87038	-11.3968	0.0341621	-2.85593	9.85	-11.4	0	-2.9967	9.63301
9.83941	-11.6813	-0.202	-2.68052	9.8	-11.7	-0.909227	-2.72768	20.8313
9.76704	-11.9772	-0.486647	-2.60454	9.7	-12	-0.908714	-2.72613	18.3903
9.64553	-12.2415	-0.809154	-2.39577	9.6	-12.25	-0.909639	-1.81931	38.7081
9.48015	-12.4439	-1.09818	-2.01715	9.45	-12.45	-1.81824	-1.81825	70.2685
9.27839	-12.6708	-1.51805	-1.8153	9.2	-12.65	-2.72578	-1.81718	77.7052
9.05951	-12.88	-1.88485	-1.70875	8.95	-12.85	-1.8192	-1.81921	10.5424
